email,fullName,phone,cardToken,maskedPan,expiry,brand,issuerCountryCode,issuerCountryName,amount,createdAt,txExternalId
user0040@example.com,Kateryna Bondarenko,+380850640247,tok_000042,7293********8933,07/33,AMEX,PL,Poland,351.83,2026-02-05T13:56:42.5436435Z,tx_c574cb1dbb874e188cbb604f291331c9
user0036@example.com,Sofia Shevchenko,+380527475287,tok_000101,4525********5745,03/29,AMEX,GB,United Kingdom,225.6,2026-02-12T17:05:42.5436435Z,tx_facd3a52e91e4b889bb94dd848e606f3
user0047@example.com,Kateryna Kravchenko,+380606636099,tok_000103,4523********0266,10/32,AMEX,PL,Poland,121.59,2026-02-11T10:14:42.5436435Z,tx_e8d300b0c7644d21917ac848c8f08b52
user0003@example.com,Daria Melnyk,+380934531199,tok_000003,7287********7048,12/32,VISA,US,United States,161.12,2026-01-20T05:21:42.5436435Z,tx_fbe7f3e9c8d84ed89311da00d51b5e7c
user0013@example.com,Iryna Melnyk,+380771175925,tok_000041,9298********9082,07/31,VISA,FR,France,280.33,2026-01-26T18:39:42.5436435Z,tx_858dec3093c04797a8b5ae50b3934ce8
user0007@example.com,Iryna Tkachenko,+380551777314,tok_000088,6271********5659,05/32,MASTERCARD,US,United States,119.67,2026-02-02T22:05:42.5436435Z,tx_d9958e258fb14ae989542a2e36328682
user0040@example.com,Sofia Tkachenko,+380714235053,tok_000087,0018********5454,10/34,VISA,RO,Romania,52.79,2026-01-28T07:41:42.5436435Z,tx_6de87cf920aa49909aad5ffbf084eb04
user0017@example.com,Daria Melnyk,+380657623963,tok_000002,0569********0261,08/30,MASTERCARD,FR,France,174.81,2026-02-03T09:44:42.5436435Z,tx_d65d08dc8986438f9311cf5b72d2ee6c
user0042@example.com,Anna Melnyk,+380691685039,tok_000075,5732********1234,06/34,VISA,DE,Germany,375.64,2026-02-09T15:14:42.5436435Z,tx_8e5b15e14d994fe1a8101b66db4b60c9
user0010@example.com,Daria Tkachenko,+380625760175,tok_000057,5415********8564,01/30,MASTERCARD,UA,Ukraine,183.36,2026-02-11T01:40:42.5436435Z,tx_24000ecfcbd24248b14c87c929c46b17
user0045@example.com,Anna Kravchenko,+380564395792,tok_000073,9858********0571,01/26,AMEX,US,United States,269.72,2026-01-25T06:42:42.5436435Z,tx_2a0ea76f93c64212b81d159a4e042b29
user0012@example.com,Kateryna Shevchenko,+380867410065,tok_000099,0772********8624,10/33,AMEX,GB,United Kingdom,133.42,2026-02-12T11:51:42.5436435Z,tx_ad349636d8814e3f94da8c23a2352308
user0001@example.com,Daria Melnyk,+380757998450,tok_000046,1319********0918,08/34,AMEX,DE,Germany,342.4,2026-02-18T04:05:42.5436435Z,tx_10a7120ebcbf4efaabaf5459062ad72b
user0025@example.com,Daria Koval,+380548094121,tok_000004,5485********5154,09/34,VISA,CZ,Czechia,288.13,2026-01-20T16:10:42.5436435Z,tx_b63f4b8edd904fd184e48ab806ff7cc1
user0036@example.com,Maria Shevchenko,+380855898207,tok_000035,8730********9431,07/33,MASTERCARD,DE,Germany,48.47,2026-02-16T21:47:42.5436435Z,tx_228fbada9b5c45a8bcca57476d63f351
user0027@example.com,Kateryna Bondarenko,+380839029303,tok_000046,2547********5846,03/28,AMEX,IT,Italy,446.89,2026-01-27T21:42:42.5436435Z,tx_9a7e34068a574b60b62719061b3a71e1
user0046@example.com,Daria Koval,+380987764695,tok_000117,2964********5888,04/30,MASTERCARD,FR,France,114.84,2026-02-15T09:35:42.5436435Z,tx_d7293b16c7bf46c98545a9ec97da9554
user0007@example.com,Vika Koval,+380970589807,tok_000015,2637********7074,05/31,VISA,FR,France,329.89,2026-01-29T03:14:42.5436435Z,tx_ac07216d85f647d9a0551916b03a84a0
user0021@example.com,Kateryna Kravchenko,+380763919320,tok_000112,1621********4664,05/34,VISA,RO,Romania,67.63,2026-01-25T19:57:42.5436435Z,tx_fa5e0c0f9c9443368fa9149b0b8b18a2
user0014@example.com,Kateryna Kravchenko,+380640615956,tok_000104,8879********7478,03/33,AMEX,ES,Spain,366.51,2026-02-11T11:15:42.5436435Z,tx_8f3919b20c8241e59230364bf4c65f5c
user0034@example.com,Daria Shevchenko,+380502749999,tok_000033,2220********7610,01/32,VISA,FR,France,185.29,2026-02-14T22:29:42.5436435Z,tx_1944e660944c47099bcce7eb2cd0a6ed
user0028@example.com,Anna Shevchenko,+380834777883,tok_000062,7467********6325,06/31,VISA,CZ,Czechia,366.85,2026-01-23T20:33:42.5436435Z,tx_0c5f9f3f848f451ca7be0c926c269adc
user0028@example.com,Sofia Tkachenko,+380918920545,tok_000019,1287********5590,01/31,AMEX,US,United States,347.85,2026-01-24T13:41:42.5436435Z,tx_a4817fb4f65440d4851634422c5536e6
user0046@example.com,Daria Kravchenko,+380965547421,tok_000033,6586********4782,07/28,MASTERCARD,UA,Ukraine,115.04,2026-02-08T20:03:42.5436435Z,tx_c5ebe4d7b3984327bb6b2f4c20b4f5d9
user0016@example.com,Daria Shevchenko,+380887904071,tok_000028,9067********6511,03/31,MASTERCARD,FR,France,293.45,2026-02-03T15:41:42.5436435Z,tx_aaecbd2f7bb94381838be5f1c63f2f5f
user0038@example.com,Sofia Shevchenko,+380642467843,tok_000102,1162********8969,01/30,VISA,US,United States,80.35,2026-02-17T14:00:42.5436435Z,tx_1c821e1494fd4969a5510914d09ef650
user0030@example.com,Olena Koval,+380597790462,tok_000114,6030********2420,02/32,AMEX,DE,Germany,436.46,2026-01-30T19:46:42.5436435Z,tx_178402896dd342b0a512a1a0e2a79f8b
user0006@example.com,Iryna Koval,+380637209399,tok_000000,6727********7996,06/30,MASTERCARD,RO,Romania,306.31,2026-01-23T04:04:42.5436435Z,tx_d283b2c6c2ca460a8640fbaba53217b1
user0041@example.com,Vika Koval,+380961645607,tok_000086,4317********5794,02/28,MASTERCARD,UA,Ukraine,317.2,2026-02-06T23:36:42.5436435Z,tx_49e361fc628a4113a16eff6629761a87
user0038@example.com,Kateryna Melnyk,+380588375633,tok_000115,0083********5065,02/29,AMEX,RO,Romania,75.96,2026-01-30T20:48:42.5436435Z,tx_392080183c3d4ad38002fee2d833e842
user0032@example.com,Kateryna Koval,+380612586995,tok_000003,0062********3194,09/33,MASTERCARD,FR,France,99.98,2026-02-10T20:33:42.5436435Z,tx_cf7199965bd04632a3ccfa423a65f6d7
user0015@example.com,Sofia Koval,+380757492544,tok_000030,4931********4812,10/34,MASTERCARD,US,United States,338.05,2026-01-29T02:16:42.5436435Z,tx_c06c6d260b464f74ac864a0ebe0f7b50
user0028@example.com,Iryna Tkachenko,+380718524196,tok_000078,7733********5407,08/34,VISA,PL,Poland,106.4,2026-02-15T11:13:42.5436435Z,tx_377f29ca49cf4d95b5d51fdc712587e8
user0034@example.com,Sofia Shevchenko,+380885358235,tok_000018,5360********0422,09/28,MASTERCARD,DE,Germany,130.05,2026-02-05T18:01:42.5436435Z,tx_75d5697ccadd47dfa82e97caf30e98bc
user0033@example.com,Olena Koval,+380618615389,tok_000075,7126********6750,06/26,MASTERCARD,UA,Ukraine,244.03,2026-02-05T08:51:42.5436435Z,tx_c51b9fe6846444d9bc7117e0202680ba
user0007@example.com,Daria Kravchenko,+380540315099,tok_000060,4778********4348,12/27,VISA,US,United States,248.86,2026-01-24T07:50:42.5436435Z,tx_91f466f6973c4790b81edadc92bd700c
user0032@example.com,Maria Tkachenko,+380888549164,tok_000117,9949********5067,10/29,VISA,UA,Ukraine,176.11,2026-01-20T16:05:42.5436435Z,tx_4838453424e64d4a86fbbd7009e368e1
user0034@example.com,Maria Bondarenko,+380647955393,tok_000094,6880********4753,08/29,MASTERCARD,FR,France,305.48,2026-01-24T18:46:42.5436435Z,tx_b325a9698dea4eba9d20ca4267804a20
user0032@example.com,Olena Kravchenko,+380638533587,tok_000092,3205********4513,09/32,MASTERCARD,RO,Romania,181.07,2026-02-10T18:43:42.5436435Z,tx_64d08a14d43a48108106b4b648c80605
user0014@example.com,Daria Kravchenko,+380910034288,tok_000023,9214********9943,03/26,VISA,CZ,Czechia,87.87,2026-01-21T04:46:42.5436435Z,tx_a2ea1f00eff448d8bab112756c86978b
user0028@example.com,Vika Tkachenko,+380906255193,tok_000024,7363********1002,09/26,VISA,CZ,Czechia,410.92,2026-02-14T10:24:42.5436435Z,tx_70ef8ae29838462ab4e56a79a1609449
user0005@example.com,Sofia Bondarenko,+380585478060,tok_000080,9980********8608,09/27,MASTERCARD,CZ,Czechia,259.46,2026-02-15T01:46:42.5436435Z,tx_48e22225c02b4603a7d265ade2385323
user0011@example.com,Maria Kravchenko,+380608750246,tok_000010,6593********5232,02/33,AMEX,PL,Poland,249.68,2026-02-12T19:18:42.5436435Z,tx_ca1d802b2a4d4a09969204fa2ad61f3e
user0043@example.com,Olena Bondarenko,+380736568099,tok_000033,8730********5450,03/27,AMEX,FR,France,328.36,2026-02-12T21:12:42.5436435Z,tx_aa90e80b3c6f424981a09bd2f11464e5
user0005@example.com,Vika Melnyk,+380809393481,tok_000113,4315********4911,09/26,VISA,IT,Italy,225.59,2026-02-14T15:35:42.5436435Z,tx_b649b034b0694197a56de03223d1d9b1
user0043@example.com,Maria Shevchenko,+380585118773,tok_000096,7323********5570,05/27,VISA,FR,France,485.52,2026-01-28T01:28:42.5436435Z,tx_289237c4c0bd448486abd01e87b78a89
user0012@example.com,Anna Koval,+380931430014,tok_000070,5765********1480,08/32,VISA,ES,Spain,340.41,2026-02-14T16:32:42.5436435Z,tx_c316147cfb0e44578f37ca4920501b11
user0015@example.com,Sofia Melnyk,+380900046420,tok_000020,5071********1627,06/31,AMEX,CZ,Czechia,341.12,2026-02-13T10:10:42.5436435Z,tx_873c068f95134b0db772f9533bd02bf2
user0000@example.com,Daria Koval,+380837071882,tok_000002,4986********9809,12/26,VISA,CZ,Czechia,368.87,2026-01-28T15:00:42.5436435Z,tx_00e5ae10570c49e08fdf4b7191416db4
user0028@example.com,Maria Koval,+380759684611,tok_000041,6234********2302,01/31,MASTERCARD,RO,Romania,240.62,2026-02-06T18:27:42.5436435Z,tx_3b8d02c85fac47b4bfa92fe51c0f2577
user0002@example.com,Daria Melnyk,+380718701597,tok_000087,6337********7052,09/33,AMEX,US,United States,110.51,2026-02-09T12:54:42.5436435Z,tx_6930043fc57c47e1a69cdbc88307d138
user0048@example.com,Vika Melnyk,+380585917563,tok_000109,1030********6654,07/32,AMEX,IT,Italy,238.85,2026-01-30T05:16:42.5436435Z,tx_1917afc75de242e5afca67473e7cf699
user0022@example.com,Iryna Shevchenko,+380685452839,tok_000049,7413********0504,09/26,VISA,CZ,Czechia,334.14,2026-02-16T09:09:42.5436435Z,tx_87871ab399c240d5a353531283f55825
user0005@example.com,Olena Shevchenko,+380569299266,tok_000110,4006********8421,10/27,AMEX,FR,France,466.36,2026-01-24T11:51:42.5436435Z,tx_c4e997e766794539b421954752dab97f
user0039@example.com,Kateryna Kravchenko,+380808159744,tok_000092,0813********0084,04/34,VISA,IT,Italy,452.54,2026-01-28T04:39:42.5436435Z,tx_b4128a23a70f4f09804ae5dbde3d5d6a
user0028@example.com,Anna Shevchenko,+380931587195,tok_000061,3094********7693,05/31,AMEX,FR,France,233.36,2026-02-14T06:29:42.5436435Z,tx_62cdc8beaca34be1b4cef28677b4bee4
user0007@example.com,Sofia Koval,+380952297212,tok_000062,6798********0956,04/26,AMEX,UA,Ukraine,215.88,2026-02-14T07:34:42.5436435Z,tx_a0f15045a3054377a6504e0c943bc394
user0009@example.com,Maria Kravchenko,+380671870533,tok_000104,4461********4647,09/33,VISA,CZ,Czechia,291.1,2026-01-26T21:43:42.5436435Z,tx_a453ce73172c43e2afbdefb77799416f
user0032@example.com,Anna Shevchenko,+380951714612,tok_000047,0943********1877,06/26,VISA,PL,Poland,196.45,2026-01-27T08:44:42.5436435Z,tx_c30c530c305b4285a0c313dd2b124dc0
user0014@example.com,Kateryna Shevchenko,+380652189345,tok_000070,3239********8461,06/32,MASTERCARD,GB,United Kingdom,286.96,2026-02-09T19:41:42.5436435Z,tx_50c6a2d3c2554a7e9648a2143bd8599a
user0048@example.com,Maria Koval,+380909368393,tok_000035,2391********3751,12/27,MASTERCARD,FR,France,30.63,2026-02-03T03:02:42.5436435Z,tx_14c89b8e8ab148ca830845096b8fe638
user0044@example.com,Vika Koval,+380794182553,tok_000009,7509********0259,07/30,AMEX,UA,Ukraine,390.32,2026-02-16T12:09:42.5436435Z,tx_c6a29e4461f34fc9a29d76063c38238f
user0026@example.com,Daria Melnyk,+380523385201,tok_000068,0355********7026,07/26,VISA,UA,Ukraine,409.28,2026-01-31T23:19:42.5436435Z,tx_b13e96fd7b1d4e4591fb3c78ed7f86c1
user0003@example.com,Vika Bondarenko,+380775118061,tok_000054,2712********4608,04/26,VISA,CZ,Czechia,447.48,2026-02-07T08:33:42.5436435Z,tx_8fed077ce82e42249e95a939915925e8
user0017@example.com,Olena Koval,+380597143691,tok_000049,9910********4619,05/34,MASTERCARD,US,United States,123.13,2026-01-19T18:03:42.5436435Z,tx_fc53b00a046744f9b2a20af914f1cbe5
user0005@example.com,Kateryna Shevchenko,+380759897285,tok_000032,5401********7599,11/31,AMEX,PL,Poland,446.4,2026-01-27T10:02:42.5436435Z,tx_21c12edae6394f44887e549660fc7c18
user0028@example.com,Kateryna Melnyk,+380903829171,tok_000080,8825********1496,05/27,AMEX,ES,Spain,216.51,2026-01-30T05:37:42.5436435Z,tx_924ad11747344cebb3f45c2ee97d7d18
user0001@example.com,Sofia Kravchenko,+380941971111,tok_000065,2254********4328,07/30,VISA,FR,France,370.18,2026-01-29T04:36:42.5436435Z,tx_5912d82965114495877cc5e67afac2b6
user0048@example.com,Kateryna Melnyk,+380515407215,tok_000030,0145********4848,02/34,AMEX,FR,France,87.76,2026-02-16T12:05:42.5436435Z,tx_c990401272d84e0ca6fa05f1f957253b
user0029@example.com,Sofia Shevchenko,+380779468733,tok_000051,3237********8864,12/33,VISA,GB,United Kingdom,477.36,2026-01-27T00:15:42.5436435Z,tx_b2d02dd3395c4479ac707e3c56ef046f
user0010@example.com,Maria Bondarenko,+380560983005,tok_000048,2312********7595,10/28,VISA,PL,Poland,321.81,2026-02-10T18:16:42.5436435Z,tx_41ff674feaaf4b37bab3fe3a66c86f45
user0041@example.com,Olena Tkachenko,+380864375339,tok_000008,9465********8886,10/34,AMEX,IT,Italy,481.89,2026-02-03T09:04:42.5436435Z,tx_ec1a5323237d4abaaf1de6b867663369
user0013@example.com,Anna Koval,+380892917150,tok_000000,8466********0947,12/33,AMEX,IT,Italy,189.69,2026-02-15T14:54:42.5436435Z,tx_35fa36c31172419c882fac653487307d
user0047@example.com,Daria Bondarenko,+380734117595,tok_000012,5384********9761,09/31,VISA,CZ,Czechia,459.58,2026-01-20T09:32:42.5436435Z,tx_650b0422cd304dd4815dde49d80831f6
user0000@example.com,Vika Tkachenko,+380668046244,tok_000071,6568********9849,02/32,AMEX,FR,France,40.48,2026-02-06T04:33:42.5436435Z,tx_75aa6ae08ca64c84b1f384581d963c95
user0027@example.com,Iryna Koval,+380712584079,tok_000094,5576********8650,09/27,AMEX,IT,Italy,313.65,2026-02-13T02:59:42.5436435Z,tx_354eabdba37948bc9240bb84f470361f
user0034@example.com,Vika Tkachenko,+380716730356,tok_000082,2564********9824,10/30,MASTERCARD,DE,Germany,266.61,2026-02-16T12:49:42.5436435Z,tx_3c0c0b9d4e474e53aad6a247914b5c09
user0034@example.com,Vika Shevchenko,+380899298173,tok_000103,8543********9073,12/26,AMEX,FR,France,239.97,2026-01-30T21:40:42.5436435Z,tx_da31112cbadd4a018dbd38f991c1226b
user0044@example.com,Anna Kravchenko,+380663287166,tok_000100,0572********4625,07/31,AMEX,RO,Romania,98.89,2026-01-31T07:10:42.5436435Z,tx_63143e7f36204f6eb1290b7224d72619
user0038@example.com,Anna Bondarenko,+380846891213,tok_000100,9143********5084,03/27,AMEX,CZ,Czechia,56.46,2026-01-20T16:58:42.5436435Z,tx_639d172c31a8496695ebb0d7203e0da7
user0042@example.com,Anna Melnyk,+380752540764,tok_000112,4851********7147,05/33,AMEX,US,United States,321.71,2026-01-28T20:58:42.5436435Z,tx_d5ed7153f0ef47dcbff0ee85be7e7317
user0007@example.com,Sofia Kravchenko,+380825291565,tok_000031,4580********6384,12/31,AMEX,DE,Germany,44.32,2026-02-03T01:57:42.5436435Z,tx_5dff08f5da274c89955dcdfab73420e1
user0005@example.com,Olena Kravchenko,+380807527810,tok_000109,6826********6146,10/33,MASTERCARD,US,United States,420.96,2026-02-17T01:01:42.5436435Z,tx_e5f09b9d6dbd4c499be01b985cc60d8e
user0024@example.com,Vika Kravchenko,+380961237790,tok_000058,0833********7615,07/34,VISA,UA,Ukraine,419.91,2026-01-30T02:59:42.5436435Z,tx_643ddbeb034746859d94b724c7d6f262
user0012@example.com,Olena Shevchenko,+380586220327,tok_000091,6128********7205,05/34,AMEX,GB,United Kingdom,18.68,2026-01-26T10:21:42.5436435Z,tx_ce057c4f4ad243ee8fef027bdcc7ed12
user0018@example.com,Sofia Melnyk,+380872790297,tok_000108,3322********5014,01/27,VISA,UA,Ukraine,334.2,2026-02-12T01:08:42.5436435Z,tx_60938dcc1cc341f59b1f4ffd3b8f8e00
user0004@example.com,Kateryna Koval,+380980987831,tok_000054,0228********2671,04/26,AMEX,IT,Italy,66.97,2026-02-12T12:32:42.5436435Z,tx_44969e9a3c4f47daa5eee81ff599c790
user0032@example.com,Vika Tkachenko,+380893188855,tok_000066,4049********9858,04/26,AMEX,GB,United Kingdom,333.25,2026-01-25T16:43:42.5436435Z,tx_3d50797fce22460a92dbde2fe30a6f07
user0044@example.com,Kateryna Melnyk,+380575088814,tok_000029,0519********7674,03/31,MASTERCARD,UA,Ukraine,439.57,2026-01-24T15:08:42.5436435Z,tx_8e33467c177a46448ad5331e5e981bd0
user0033@example.com,Kateryna Koval,+380587887401,tok_000017,4238********4501,07/32,MASTERCARD,FR,France,461.43,2026-02-09T08:38:42.5436435Z,tx_975351ae44d74c8cab553494a1e5b54c
user0044@example.com,Sofia Koval,+380979041037,tok_000016,8897********4561,02/29,MASTERCARD,CZ,Czechia,101.1,2026-02-17T08:50:42.5436435Z,tx_13b85d1125fb4aa190a9d173f9d27912
user0046@example.com,Sofia Shevchenko,+380859684916,tok_000071,2260********2629,09/32,VISA,CZ,Czechia,165.19,2026-02-06T23:41:42.5436435Z,tx_356253a495c4405c94ac2d09b881611c
user0038@example.com,Anna Melnyk,+380927993237,tok_000028,1492********9156,01/34,AMEX,DE,Germany,194.96,2026-02-09T05:32:42.5436435Z,tx_c9f4936103bf4046be8292e1554987ee
user0019@example.com,Anna Shevchenko,+380738769405,tok_000052,1948********6786,06/28,VISA,US,United States,328.36,2026-02-07T11:22:42.5436435Z,tx_a92f13b3900440798376711396d65b18
user0001@example.com,Vika Shevchenko,+380615441918,tok_000012,4903********2397,10/31,VISA,FR,France,350.16,2026-01-29T01:06:42.5436435Z,tx_dd6f045d4f4145b7a2f21ac9d71aa67b
user0000@example.com,Olena Kravchenko,+380531554134,tok_000028,0335********1667,05/31,AMEX,ES,Spain,379.13,2026-02-02T10:07:42.5436435Z,tx_d0bec08600b546f386d0db4c018b453a
user0042@example.com,Daria Shevchenko,+380634036310,tok_000092,4005********4742,04/26,MASTERCARD,ES,Spain,261.35,2026-01-27T20:14:42.5436435Z,tx_c1dce7adf8ca4ca38ce9fe5ccfa991d2
user0043@example.com,Sofia Kravchenko,+380965148122,tok_000076,6151********1095,10/32,MASTERCARD,GB,United Kingdom,109.73,2026-01-30T01:52:42.5436435Z,tx_e43c9e890e5c472bab8b8010b502a918
user0042@example.com,Anna Tkachenko,+380692613600,tok_000015,8719********2689,03/34,VISA,ES,Spain,40.59,2026-01-25T13:32:42.5436435Z,tx_092e0832896442cdba560bcf00fea821
user0026@example.com,Sofia Melnyk,+380863039866,tok_000106,9749********3943,05/29,AMEX,ES,Spain,111.97,2026-02-12T07:24:42.5436435Z,tx_ea35afa95e89435c9dcd5ad7fd03e4a0
user0031@example.com,Kateryna Bondarenko,+380885161502,tok_000056,0270********0954,11/31,VISA,FR,France,31,2026-01-24T20:19:42.5436435Z,tx_0a5606d5d8d24153a2877f522d6d7794
user0037@example.com,Maria Tkachenko,+380587627978,tok_000022,0365********8103,12/27,VISA,UA,Ukraine,45.51,2026-01-28T09:46:42.5436435Z,tx_93547c05ef454f51a6b7d11e6323ecba
user0024@example.com,Iryna Shevchenko,+380554626037,tok_000026,7140********7030,10/28,MASTERCARD,UA,Ukraine,21.08,2026-01-21T10:32:42.5436435Z,tx_b0b5c4ed16ab42e0ad7748c8d23c5afe
user0049@example.com,Olena Kravchenko,+380913098313,tok_000011,1808********6443,05/34,AMEX,GB,United Kingdom,292.76,2026-02-15T10:17:42.5436435Z,tx_6cfc53f0e96e4f6aa28c7d545453a4ee
user0034@example.com,Maria Shevchenko,+380837117586,tok_000084,8843********4824,03/30,VISA,UA,Ukraine,453.7,2026-02-03T09:10:42.5436435Z,tx_cad73f79c9d4446886c2428cbbfdac73
user0004@example.com,Iryna Koval,+380618066533,tok_000028,8878********3384,02/34,VISA,GB,United Kingdom,195.51,2026-02-03T17:07:42.5436435Z,tx_60458c9b22074f58892b10d820103199
user0025@example.com,Vika Melnyk,+380939106347,tok_000074,7960********8986,01/28,VISA,RO,Romania,482.81,2026-02-08T05:28:42.5436435Z,tx_e362d17d5cc240fbabc8c1740094117e
user0020@example.com,Kateryna Shevchenko,+380919968372,tok_000114,4550********9760,01/29,VISA,PL,Poland,400.83,2026-01-24T11:19:42.5436435Z,tx_adf9d1bf6ce743e29c05cd39d90327d1
user0007@example.com,Iryna Tkachenko,+380768803021,tok_000056,5067********9240,11/26,MASTERCARD,ES,Spain,470.57,2026-02-17T05:11:42.5436435Z,tx_9762eac7ff8945729bcafe2ae665a973
user0023@example.com,Anna Shevchenko,+380998813509,tok_000001,7108********2976,07/29,AMEX,GB,United Kingdom,150.1,2026-02-02T02:15:42.5436435Z,tx_622841a8e26f4bada4a8227b13b4a689
user0008@example.com,Iryna Tkachenko,+380613699699,tok_000075,3912********1223,08/26,AMEX,CZ,Czechia,166.2,2026-02-16T05:59:42.5436435Z,tx_c5a2eee1d85a462ea3e14a0ecda74966
user0027@example.com,Maria Koval,+380741792117,tok_000073,7794********0318,08/28,MASTERCARD,IT,Italy,346.36,2026-02-13T09:01:42.5436435Z,tx_258d5d1d52fa473292fc90923193adbd
user0019@example.com,Vika Koval,+380678998583,tok_000058,6372********0607,10/29,AMEX,RO,Romania,97.64,2026-01-20T16:47:42.5436435Z,tx_8a772fd8957740669e667c06d4ae3f52
user0016@example.com,Iryna Kravchenko,+380902295614,tok_000026,0388********5334,05/31,MASTERCARD,FR,France,341.67,2026-02-16T01:36:42.5436435Z,tx_6acab8c3ede24aa1b324326c8a8b4203
user0025@example.com,Anna Shevchenko,+380766359603,tok_000074,5640********4323,12/34,AMEX,US,United States,383.44,2026-02-13T11:59:42.5436435Z,tx_fe6519543bf146cfbea2a31335066f3e
user0008@example.com,Kateryna Kravchenko,+380575854410,tok_000102,8087********7446,05/32,VISA,FR,France,280.15,2026-02-07T22:58:42.5436435Z,tx_7b241983eaea457297a8597ccb692b3b
user0045@example.com,Anna Bondarenko,+380621800536,tok_000011,8550********9253,10/32,VISA,GB,United Kingdom,41.24,2026-02-02T05:56:42.5436435Z,tx_fe94be2c63a4415b88947453c4cd2795
user0046@example.com,Olena Bondarenko,+380626583083,tok_000111,9680********3478,06/31,MASTERCARD,UA,Ukraine,44.65,2026-02-03T08:26:42.5436435Z,tx_3d380431063543cfbd966efee2133381
user0003@example.com,Olena Koval,+380843387327,tok_000079,2635********3171,07/30,MASTERCARD,PL,Poland,380.13,2026-01-30T03:57:42.5436435Z,tx_b383eb13916245e0a6e1c32335afec44
user0011@example.com,Vika Shevchenko,+380598255998,tok_000005,7101********8143,02/34,MASTERCARD,ES,Spain,344.93,2026-02-07T06:12:42.5436435Z,tx_0c2f98c70a164c56a879ace3d31a1892
user0039@example.com,Maria Shevchenko,+380829833557,tok_000062,6365********2211,04/30,AMEX,IT,Italy,151.07,2026-02-16T02:58:42.5436435Z,tx_5329002699f14889869b78c51a8e3e67
user0044@example.com,Maria Kravchenko,+380550988204,tok_000081,4036********5417,06/31,MASTERCARD,CZ,Czechia,429.39,2026-02-12T22:13:42.5436435Z,tx_6b82b9bd6d75411f82eb5f66fd2e2b8e
user0023@example.com,Daria Tkachenko,+380741890761,tok_000106,9916********5369,11/31,VISA,DE,Germany,54.6,2026-02-15T15:52:42.5436435Z,tx_c6a78910455d4319ad7255b4f3e31328
user0016@example.com,Anna Melnyk,+380964245892,tok_000072,7142********6285,01/27,VISA,GB,United Kingdom,260.41,2026-01-28T18:54:42.5436435Z,tx_6d18f35727b74ddc9832401f533bb5dd
user0042@example.com,Iryna Koval,+380887804780,tok_000073,1946********7613,04/29,MASTERCARD,UA,Ukraine,231.51,2026-01-31T04:32:42.5436435Z,tx_e8dfd6deadde4f198bae28bc3b61e2e5
user0006@example.com,Kateryna Shevchenko,+380909392131,tok_000112,3106********0550,03/31,MASTERCARD,GB,United Kingdom,59.78,2026-02-18T12:49:42.5436435Z,tx_4ccd2bdd3a0d4f8bae0977fb9ee660de
user0018@example.com,Kateryna Shevchenko,+380855250323,tok_000114,1676********3931,01/27,AMEX,US,United States,288.75,2026-02-17T14:38:42.5436435Z,tx_33c8e77759234f3ca81c461a1ea23a24
user0035@example.com,Olena Tkachenko,+380678837825,tok_000018,4675********8053,04/30,AMEX,US,United States,14.63,2026-02-01T10:06:42.5436435Z,tx_c5eded6b6ca243c4b9a605ef85f86af5
user0038@example.com,Daria Melnyk,+380731696650,tok_000118,3134********2022,05/27,AMEX,DE,Germany,448.55,2026-02-05T09:25:42.5436435Z,tx_a7a5bf6371ae4ad0956e93b615a28dfc
user0007@example.com,Anna Shevchenko,+380876620985,tok_000031,8268********2224,12/29,MASTERCARD,PL,Poland,22.61,2026-01-26T13:33:42.5436435Z,tx_f57eab55c77d4dfaa1a7e191f9783c7b
user0022@example.com,Daria Bondarenko,+380787424691,tok_000018,3326********0549,11/30,MASTERCARD,DE,Germany,254.23,2026-01-23T19:19:42.5436435Z,tx_aadbf0c820184094b345ed789a4e55fd
user0029@example.com,Daria Melnyk,+380523914919,tok_000015,8946********2170,04/31,AMEX,UA,Ukraine,355.38,2026-02-14T11:10:42.5436435Z,tx_a7ec907594ba4ad7b53524dff8c48605
user0042@example.com,Iryna Shevchenko,+380791037300,tok_000028,7800********6007,07/32,MASTERCARD,DE,Germany,341.27,2026-01-28T12:25:42.5436435Z,tx_c2c3ee47d7e445da9a6132cdd7d302e3
user0003@example.com,Sofia Koval,+380964038615,tok_000067,9918********3660,05/31,VISA,IT,Italy,435.4,2026-02-02T11:16:42.5436435Z,tx_8514841f041f4a2eadbc46de76a2fffd
user0000@example.com,Maria Bondarenko,+380964492557,tok_000047,0112********8305,12/26,MASTERCARD,CZ,Czechia,88.71,2026-02-11T15:22:42.5436435Z,tx_bf12e00652ba4b21a321c5e5c3515aff
user0044@example.com,Vika Bondarenko,+380618905256,tok_000024,8900********4344,01/29,MASTERCARD,IT,Italy,183.72,2026-02-07T09:31:42.5436435Z,tx_c600305e363548c5a6c68375dca3f5fc
user0003@example.com,Daria Koval,+380518259891,tok_000068,7330********6486,08/34,MASTERCARD,PL,Poland,76.62,2026-02-16T16:04:42.5436435Z,tx_4430ab872df5420380d10762638ba266
user0015@example.com,Vika Shevchenko,+380690031242,tok_000106,8719********6200,03/29,AMEX,DE,Germany,20.37,2026-01-21T09:21:42.5436435Z,tx_446aac29ba354ceab684064d9cbdfde8
