email,fullName,phone,cardToken,maskedPan,expiry,brand,issuerCountryCode,issuerCountryName,amount,createdAt,txExternalId
user0031@example.com,Daria Melnyk,+380972197661,tok_000096,8587********5573,06/27,AMEX,CZ,Czechia,34.78,2026-02-22T22:27:41.8210176Z,tx_5b0e2ea429cb4b44a81f424ff87fcc66
user0006@example.com,Maria Shevchenko,+380855430252,tok_000043,0157********0182,03/26,VISA,FR,France,341.61,2026-01-28T23:31:41.8210176Z,tx_0c286cc778f14a58925f9ce020ccec5a
user0047@example.com,Olena Shevchenko,+380861074076,tok_000111,6310********2943,11/34,MASTERCARD,IT,Italy,115.88,2026-02-08T06:51:41.8210176Z,tx_99372931efe24bd3b7c755145683bc06
user0001@example.com,Anna Shevchenko,+380509415110,tok_000113,9167********4569,07/31,VISA,UA,Ukraine,136.37,2026-02-18T10:44:41.8210176Z,tx_9e9d51ab8d4147f8a726168a1123847e
user0016@example.com,Maria Koval,+380909073030,tok_000072,0104********5070,12/33,VISA,UA,Ukraine,435.34,2026-02-18T17:00:41.8210176Z,tx_2f1efbe6064c4919838e843cc50a048f
user0016@example.com,Olena Bondarenko,+380840912077,tok_000095,3119********3636,06/28,VISA,DE,Germany,79.64,2026-02-01T20:55:41.8210176Z,tx_58aacb0715cd4424af3fd8bb922f37c9
user0026@example.com,Olena Shevchenko,+380716279446,tok_000044,2719********6225,04/27,AMEX,UA,Ukraine,226.49,2026-02-25T03:39:41.8210176Z,tx_fcb4a852b1f144c4a2bce139d80e973d
user0014@example.com,Iryna Bondarenko,+380641614798,tok_000110,3356********6681,02/28,VISA,ES,Spain,110.19,2026-02-13T06:14:41.8210176Z,tx_7cb2adefd4f64042bb573b109d0c5fa8
user0002@example.com,Maria Shevchenko,+380917852224,tok_000027,3137********9524,11/32,MASTERCARD,DE,Germany,309.81,2026-02-07T22:49:41.8210176Z,tx_af2dfee9516c45e693ec1b5fac400399
user0015@example.com,Vika Melnyk,+380652219464,tok_000060,5528********4429,09/34,VISA,UA,Ukraine,205.01,2026-02-20T11:53:41.8210176Z,tx_677ce3db5d334c0291cc32c836022748
user0011@example.com,Maria Koval,+380801107768,tok_000044,5389********4624,09/33,VISA,DE,Germany,265.9,2026-02-05T06:10:41.8210176Z,tx_f0dfb90a9a614fa8881d3e941f4f49f7
user0008@example.com,Maria Melnyk,+380514273450,tok_000100,0005********3144,06/31,VISA,CZ,Czechia,456.3,2026-02-06T05:13:41.8210176Z,tx_326562f10e6f489394baf8c423af02ab
user0021@example.com,Anna Kravchenko,+380976652603,tok_000015,3935********2006,07/34,AMEX,PL,Poland,144.37,2026-02-23T16:58:41.8210176Z,tx_86f40c9bfd6c4a0097bc9decb0c31725
user0030@example.com,Daria Kravchenko,+380858599646,tok_000115,0438********9753,08/30,AMEX,UA,Ukraine,245.61,2026-02-25T06:19:41.8210176Z,tx_28bfc932846d4e899fd4f8f6ffe929ec
user0018@example.com,Sofia Bondarenko,+380831867579,tok_000008,0621********6810,06/26,MASTERCARD,FR,France,289.58,2026-02-07T21:12:41.8210176Z,tx_09c9e080dd494a57a2130e5b81079435
user0037@example.com,Sofia Tkachenko,+380887032355,tok_000096,7933********0104,11/29,AMEX,DE,Germany,178.54,2026-02-07T05:02:41.8210176Z,tx_0fe17fce5ae64feba789337ffffd33f5
user0000@example.com,Iryna Shevchenko,+380511262247,tok_000025,9782********5633,09/31,AMEX,UA,Ukraine,65.1,2026-02-03T08:13:41.8210176Z,tx_b378a29d80ce44439ae6946407a28e5b
user0000@example.com,Vika Bondarenko,+380527647258,tok_000006,0380********5584,11/33,VISA,RO,Romania,484.33,2026-02-16T05:51:41.8210176Z,tx_8e506314a07b4397a26cc03990d4f621
user0017@example.com,Vika Tkachenko,+380708660714,tok_000107,9726********0778,03/32,AMEX,UA,Ukraine,446.03,2026-02-12T08:23:41.8210176Z,tx_8984019cc72e433f960a88a9ac59dc35
user0022@example.com,Olena Shevchenko,+380990717577,tok_000068,1869********7243,10/27,AMEX,FR,France,246.47,2026-02-09T11:44:41.8210176Z,tx_0ea3e7429683407aa76565e37fb7c9f3
user0011@example.com,Vika Tkachenko,+380558890959,tok_000108,3974********1638,06/31,MASTERCARD,RO,Romania,324.97,2026-02-17T17:50:41.8210176Z,tx_2d83de6fc0244795bafe49eb710f1b2a
user0047@example.com,Iryna Bondarenko,+380906683443,tok_000085,1574********1108,12/27,MASTERCARD,ES,Spain,176.46,2026-02-17T21:31:41.8210176Z,tx_9f6a832686ec49ccb596758027a54f27
user0036@example.com,Daria Bondarenko,+380502240894,tok_000088,3892********9161,04/31,VISA,DE,Germany,260.13,2026-02-03T16:39:41.8210176Z,tx_88516fd59f334c8b9a742614ff2c4960
user0005@example.com,Maria Koval,+380990104313,tok_000105,1566********6733,09/34,AMEX,FR,France,335.95,2026-02-11T12:53:41.8210176Z,tx_0c77bad5b652438fba62c00c9d00888a
user0034@example.com,Olena Bondarenko,+380532134737,tok_000070,9633********7075,12/27,AMEX,GB,United Kingdom,442.18,2026-02-13T17:48:41.8210176Z,tx_7f7fce3537c64703b34c119c007e4b92
user0003@example.com,Vika Tkachenko,+380501311033,tok_000000,6938********8882,08/27,AMEX,DE,Germany,118.66,2026-01-31T09:16:41.8210176Z,tx_21e010615019477a9719e59bbc02134c
user0015@example.com,Anna Bondarenko,+380615226650,tok_000088,2316********5852,05/29,VISA,CZ,Czechia,440.83,2026-02-17T19:57:41.8210176Z,tx_ac93c9bfcd414dcf9f9f3b5b2ebaf8e2
user0004@example.com,Iryna Kravchenko,+380791457637,tok_000044,3474********6679,03/32,VISA,US,United States,189.98,2026-01-29T20:14:41.8210176Z,tx_f0edb5bb386543ecb887c753a7a186c2
user0039@example.com,Sofia Shevchenko,+380663271520,tok_000069,6001********1000,04/31,AMEX,GB,United Kingdom,499.96,2026-02-21T23:38:41.8210176Z,tx_2b50b89e6feb43b98613d4a2c77010fc
user0032@example.com,Olena Kravchenko,+380868313322,tok_000092,3651********8793,02/26,MASTERCARD,PL,Poland,15.29,2026-02-16T18:41:41.8210176Z,tx_71a674c9715b4cb88ab9176930d02923
user0038@example.com,Olena Shevchenko,+380978043761,tok_000101,3149********8732,08/29,AMEX,DE,Germany,418.7,2026-02-14T11:11:41.8210176Z,tx_982df0ec61b44cdbafd3c02d56a6e7c8
user0019@example.com,Sofia Melnyk,+380631643484,tok_000062,4721********8489,07/27,AMEX,ES,Spain,236.21,2026-02-24T01:51:41.8210176Z,tx_ee4413fee6b24049bb0030add3b468fe
user0045@example.com,Sofia Kravchenko,+380903986352,tok_000006,0398********7294,03/30,AMEX,FR,France,422.68,2026-02-04T04:07:41.8210176Z,tx_4ecd1db717a14904a5d533971eb6fc2f
user0024@example.com,Iryna Melnyk,+380563205929,tok_000000,7429********3585,06/30,MASTERCARD,UA,Ukraine,412.26,2026-02-07T14:22:41.8210176Z,tx_136e10d8009c4e679414857ccf4444e0
user0011@example.com,Vika Kravchenko,+380869305397,tok_000019,2270********1806,03/28,AMEX,PL,Poland,132.77,2026-02-11T04:32:41.8210176Z,tx_43ec7f6f9ccf4ab1bc614799baaebdbc
user0035@example.com,Sofia Kravchenko,+380788778877,tok_000060,5267********6830,02/31,AMEX,GB,United Kingdom,284.63,2026-02-18T02:58:41.8210176Z,tx_404b0ffb55424abca69f2e04e36ee345
user0021@example.com,Maria Bondarenko,+380578396769,tok_000025,9513********1726,07/32,MASTERCARD,US,United States,483.34,2026-02-25T10:21:41.8210176Z,tx_c4876585e38f431e8b7d43668aac0c21
user0005@example.com,Kateryna Koval,+380528220957,tok_000030,5122********6137,06/34,VISA,UA,Ukraine,17.47,2026-02-03T01:55:41.8210176Z,tx_69c38157837549abaad206f9c410af79
user0003@example.com,Anna Bondarenko,+380944201084,tok_000101,9657********0025,02/33,VISA,ES,Spain,295.96,2026-02-23T01:32:41.8210176Z,tx_e58cfb44f515458085fc5642276dae0c
user0012@example.com,Daria Koval,+380934570348,tok_000107,1904********6650,02/33,MASTERCARD,IT,Italy,239.94,2026-02-12T05:21:41.8210176Z,tx_bf072b8b915e4e32a0e69293864e6c69
user0040@example.com,Anna Melnyk,+380745178037,tok_000007,8640********9992,05/27,AMEX,FR,France,409.98,2026-02-06T19:38:41.8210176Z,tx_6973aedc90954ecc8382d6d9293b84ea
user0003@example.com,Anna Kravchenko,+380855294488,tok_000095,5542********0210,12/31,VISA,DE,Germany,412.91,2026-01-28T20:30:41.8210176Z,tx_176b033e5b764517938c4eb0dd2e0638
user0029@example.com,Vika Shevchenko,+380925390278,tok_000076,4911********9326,07/32,MASTERCARD,CZ,Czechia,386.39,2026-02-07T02:46:41.8210176Z,tx_38f12604bc06494fa23f648975905afb
user0002@example.com,Iryna Kravchenko,+380855014071,tok_000004,8475********3215,01/34,AMEX,CZ,Czechia,172.61,2026-02-16T12:22:41.8210176Z,tx_3f23c056849844c89fb614f5368d9c49
user0043@example.com,Maria Bondarenko,+380724912956,tok_000053,8651********7009,02/32,MASTERCARD,DE,Germany,179.22,2026-02-04T07:29:41.8210176Z,tx_c62c18bd9e51481484061ea450c3bff1
user0026@example.com,Kateryna Kravchenko,+380905368313,tok_000072,6831********0312,06/30,MASTERCARD,RO,Romania,131.79,2026-02-23T00:20:41.8210176Z,tx_e26a07ab589643ae901874d01c62a088
user0026@example.com,Olena Kravchenko,+380664888026,tok_000053,2740********5937,02/29,AMEX,PL,Poland,330.79,2026-02-16T23:14:41.8210176Z,tx_0e1224a0159f437a93d794061c168c41
user0015@example.com,Maria Tkachenko,+380634242982,tok_000083,8852********1668,04/27,MASTERCARD,ES,Spain,56.92,2026-02-17T00:12:41.8210176Z,tx_ae89043aa0514bebbddd3ded51881743
user0043@example.com,Daria Shevchenko,+380810815056,tok_000106,8910********6739,11/32,MASTERCARD,ES,Spain,329.45,2026-02-01T10:04:41.8210176Z,tx_ba5efdda54804d1c96aa369af3201e05
user0008@example.com,Sofia Melnyk,+380930285476,tok_000018,2510********7997,04/32,VISA,IT,Italy,331.01,2026-02-23T13:11:41.8210176Z,tx_8ac2cb408f74402a8158d10742c6db79
user0041@example.com,Daria Kravchenko,+380506045380,tok_000054,0176********2863,09/26,VISA,FR,France,486.44,2026-02-02T19:23:41.8210176Z,tx_255d5f2247944961b4a1a07b72dafba8
user0019@example.com,Sofia Kravchenko,+380998877785,tok_000001,7830********4964,03/27,VISA,DE,Germany,267.07,2026-02-22T09:49:41.8210176Z,tx_a135717663934b5283599ca525ff87c3
user0038@example.com,Maria Shevchenko,+380651686494,tok_000112,8982********6806,08/34,VISA,PL,Poland,457.41,2026-01-30T20:39:41.8210176Z,tx_f1c9313428eb4bdfbc30f411e4ae551e
user0044@example.com,Kateryna Tkachenko,+380721961695,tok_000000,9105********9951,04/33,AMEX,US,United States,167.61,2026-02-06T23:18:41.8210176Z,tx_9c7d94ab72bb412bbdf17dfd6fe7a6ee
user0034@example.com,Anna Kravchenko,+380667037708,tok_000082,9106********1258,07/26,AMEX,DE,Germany,368.22,2026-02-02T18:00:41.8210176Z,tx_daa1d902077648249436ac64d4630b4c
user0027@example.com,Maria Bondarenko,+380648547967,tok_000043,4301********0698,09/32,MASTERCARD,US,United States,169.73,2026-02-03T00:35:41.8210176Z,tx_466afbf9d2ca4b4ba8964a89f44c8a70
user0023@example.com,Anna Bondarenko,+380822161193,tok_000034,1274********5804,01/26,AMEX,IT,Italy,306.66,2026-02-12T10:12:41.8210176Z,tx_499cb541c5104eaca52e906e109983ce
user0020@example.com,Maria Kravchenko,+380708279998,tok_000012,1450********4772,07/30,VISA,IT,Italy,108.4,2026-01-27T15:31:41.8210176Z,tx_8e990fd5ceb840509538f6d11fc7350c
user0010@example.com,Maria Kravchenko,+380858119866,tok_000031,8685********6374,10/32,AMEX,UA,Ukraine,46.03,2026-01-27T20:42:41.8210176Z,tx_627fe64eac264a20bc6aeeba3056cc1c
user0036@example.com,Anna Bondarenko,+380859635971,tok_000000,1424********8560,04/32,MASTERCARD,DE,Germany,429.11,2026-02-22T08:07:41.8210176Z,tx_cd56601a1f5e4273b3f4f55c45277cf8
user0043@example.com,Daria Shevchenko,+380988958630,tok_000102,5653********6412,03/29,AMEX,IT,Italy,412.27,2026-02-02T07:38:41.8210176Z,tx_39d7c4349f3e47079d2c0369b7cb7321
user0023@example.com,Maria Melnyk,+380568833980,tok_000093,6764********7825,06/30,AMEX,UA,Ukraine,247.55,2026-01-27T09:55:41.8210176Z,tx_b76e62b257ec4a279d30307417e210d4
user0005@example.com,Daria Bondarenko,+380539277063,tok_000066,5435********2081,06/32,VISA,FR,France,381.12,2026-02-21T05:20:41.8210176Z,tx_1bb07a65cc5c46aca53f05abb572b127
user0003@example.com,Daria Kravchenko,+380632344395,tok_000048,4797********9408,02/30,MASTERCARD,US,United States,200.77,2026-02-19T05:56:41.8210176Z,tx_d5d29bbd797046e7adf18727f0860c96
user0018@example.com,Maria Kravchenko,+380983981493,tok_000016,7379********1909,06/33,AMEX,FR,France,339.51,2026-02-11T21:13:41.8210176Z,tx_42158585012d49fdbb1a59638abf6f8f
user0038@example.com,Anna Melnyk,+380685576297,tok_000011,6178********5179,02/31,MASTERCARD,RO,Romania,294.27,2026-02-20T22:47:41.8210176Z,tx_b052c8c667724877b60ea639c81144fd
user0000@example.com,Kateryna Bondarenko,+380916584752,tok_000078,4580********7457,12/28,VISA,IT,Italy,14.27,2026-02-14T05:50:41.8210176Z,tx_07dc04ddb63c4749a1c0082fe349d633
user0005@example.com,Maria Shevchenko,+380873516586,tok_000017,3659********3299,07/26,AMEX,PL,Poland,62.44,2026-02-01T14:02:41.8210176Z,tx_2e7352464a124ee9a965b66a4c861137
user0043@example.com,Daria Kravchenko,+380500690285,tok_000089,5004********7637,11/27,AMEX,PL,Poland,31.95,2026-02-02T15:31:41.8210176Z,tx_bddbb376b0af484197b910efbf0f3055
user0008@example.com,Vika Tkachenko,+380642491205,tok_000036,5078********6297,08/32,AMEX,CZ,Czechia,309.39,2026-02-22T23:33:41.8210176Z,tx_c329adf204634141b90c287a176ab5d9
user0036@example.com,Vika Kravchenko,+380933842112,tok_000004,1924********4038,12/33,AMEX,RO,Romania,404.16,2026-02-01T10:33:41.8210176Z,tx_182a18f90685490092c36c4c0df6d42f
user0010@example.com,Daria Bondarenko,+380928252903,tok_000119,8653********6075,11/28,VISA,US,United States,363.01,2026-02-01T12:02:41.8210176Z,tx_51d84af83b69481da4f74bd50c152da4
user0012@example.com,Maria Bondarenko,+380590053342,tok_000102,7969********4357,04/29,MASTERCARD,RO,Romania,232.92,2026-02-04T02:01:41.8210176Z,tx_01d0b9ddc28248ce8f2e9c77bcf8c7f2
user0025@example.com,Vika Melnyk,+380853764906,tok_000115,1498********9126,02/26,AMEX,RO,Romania,22.37,2026-02-08T23:09:41.8210176Z,tx_b2e4fffde7364b588f45ee99dc0f940a
user0003@example.com,Iryna Shevchenko,+380884653008,tok_000021,0723********8688,10/31,AMEX,CZ,Czechia,381.17,2026-02-08T04:49:41.8210176Z,tx_3e0e7a66279e40a0914aa30f14df5ab2
user0043@example.com,Daria Koval,+380691684882,tok_000035,4284********6704,08/31,VISA,RO,Romania,400.37,2026-02-13T20:01:41.8210176Z,tx_1b335e96c1dc4eb897c20f7e95cd7e5d
user0010@example.com,Sofia Melnyk,+380721414399,tok_000053,8723********9531,02/28,VISA,FR,France,75.81,2026-02-18T11:31:41.8210176Z,tx_ab744c7b281e49fa947c8012e2137e39
user0032@example.com,Maria Shevchenko,+380819771640,tok_000077,8601********7860,09/26,MASTERCARD,GB,United Kingdom,306.13,2026-02-01T20:29:41.8210176Z,tx_0c4f74ec405b4c6e830a9c1d0927b3ad
user0012@example.com,Olena Bondarenko,+380558078773,tok_000119,7398********6084,04/33,VISA,DE,Germany,364.76,2026-02-11T15:18:41.8210176Z,tx_179d24070d0d468e8e4d3ed8a9fe7be2
user0028@example.com,Daria Koval,+380502332879,tok_000014,8108********1620,03/26,VISA,ES,Spain,381.01,2026-02-22T19:59:41.8210176Z,tx_2f3c9f81432242b6a4408448d355fb69
user0045@example.com,Sofia Kravchenko,+380900140994,tok_000044,3927********7915,08/30,AMEX,UA,Ukraine,459.48,2026-02-21T12:30:41.8210176Z,tx_669783f53a38469b9faad84cf8a8ba38
user0005@example.com,Iryna Shevchenko,+380534456655,tok_000097,3861********4260,06/33,AMEX,ES,Spain,277.87,2026-02-04T12:13:41.8210176Z,tx_b97874c86b2d4b3fbba3fd5da0a6db8a
user0044@example.com,Anna Shevchenko,+380932260939,tok_000053,5411********6414,11/28,VISA,CZ,Czechia,352.74,2026-02-07T06:47:41.8210176Z,tx_8f9c2d6fbbf9451ca40373cc6ded2550
user0008@example.com,Olena Kravchenko,+380898840794,tok_000042,7377********7991,01/33,MASTERCARD,PL,Poland,81.28,2026-01-30T02:58:41.8210176Z,tx_59eb8b21566a4ef89ccd765ee936c069
user0033@example.com,Sofia Koval,+380794461544,tok_000098,1514********8376,10/32,AMEX,IT,Italy,18.75,2026-02-15T03:42:41.8210176Z,tx_948dcde639c2493bb181be0e85ce68c9
user0049@example.com,Maria Kravchenko,+380650348701,tok_000019,0403********6324,10/30,MASTERCARD,FR,France,205.54,2026-01-29T06:28:41.8210176Z,tx_06de44f613e842fe9285bd0d14f51b53
user0033@example.com,Anna Kravchenko,+380903403074,tok_000055,5184********1401,08/32,MASTERCARD,UA,Ukraine,229.49,2026-01-27T11:42:41.8210176Z,tx_7e5db6dcd4b94cec9721f0c4d02fd33c
user0001@example.com,Daria Shevchenko,+380706973566,tok_000072,8097********0281,10/28,AMEX,PL,Poland,97.44,2026-02-14T09:58:41.8210176Z,tx_c48412235b4d4203b46797de5ce4c2f3
user0042@example.com,Sofia Melnyk,+380755303838,tok_000054,1797********3686,12/29,MASTERCARD,GB,United Kingdom,141.11,2026-02-11T21:15:41.8210176Z,tx_840dfcf1f53e489c946da68b18c9a355
user0033@example.com,Anna Shevchenko,+380508093589,tok_000114,7483********1926,08/32,MASTERCARD,US,United States,484.43,2026-02-11T01:16:41.8210176Z,tx_00e0f3f3cf6347858e57cdd97e4c6ba6
user0008@example.com,Kateryna Kravchenko,+380906194595,tok_000076,5494********1045,06/27,VISA,DE,Germany,229.75,2026-02-20T05:51:41.8210176Z,tx_a606979ce3c74b3aa758690210f34702
user0049@example.com,Iryna Shevchenko,+380960075025,tok_000116,9820********0848,01/27,AMEX,RO,Romania,464.98,2026-02-15T19:37:41.8210176Z,tx_bd9f93b4df51418ca01d432e5fea3c94
user0031@example.com,Iryna Melnyk,+380979958866,tok_000114,1365********9739,04/31,MASTERCARD,RO,Romania,74.29,2026-01-29T04:32:41.8210176Z,tx_d01b612a02674b77ad812962c98f2629
user0028@example.com,Olena Koval,+380699625242,tok_000034,7029********9200,10/32,VISA,IT,Italy,365.73,2026-02-03T12:46:41.8210176Z,tx_f90455ba09634724a9b50e720f48ab9f
user0018@example.com,Anna Bondarenko,+380980885026,tok_000067,5174********9429,03/33,VISA,FR,France,29.12,2026-02-16T18:50:41.8210176Z,tx_3593d90ddbc349b1ad0b2df6a2e97437
user0038@example.com,Daria Melnyk,+380768656109,tok_000025,8921********2048,06/31,MASTERCARD,DE,Germany,38.71,2026-02-07T19:59:41.8210176Z,tx_32f44b8ea1814192b21106059ff5b93b
user0006@example.com,Anna Bondarenko,+380557657536,tok_000009,8638********9381,09/26,MASTERCARD,UA,Ukraine,183.49,2026-02-05T23:26:41.8210176Z,tx_6de86dd723204106a61243a779f22e9a
user0024@example.com,Daria Shevchenko,+380655909251,tok_000035,5987********7764,10/34,MASTERCARD,FR,France,230.26,2026-02-10T11:54:41.8210176Z,tx_19b4288f183b48dfa38daf7be2b4c649
user0027@example.com,Vika Bondarenko,+380856245421,tok_000082,9840********9499,10/26,VISA,PL,Poland,387.41,2026-02-10T07:29:41.8210176Z,tx_a583f08164af41cf983940f046362e79
user0001@example.com,Kateryna Melnyk,+380707011560,tok_000055,6412********3818,03/28,MASTERCARD,DE,Germany,358.79,2026-02-23T15:46:41.8210176Z,tx_0d9cfcf8557246b08365c3f6789eb80e
user0003@example.com,Maria Bondarenko,+380960935660,tok_000078,7293********7722,10/28,VISA,RO,Romania,309.01,2026-01-31T01:03:41.8210176Z,tx_78886423b5cd4357b53b948e0c5d5a23
user0015@example.com,Kateryna Koval,+380905344100,tok_000038,6589********2489,12/32,MASTERCARD,CZ,Czechia,94,2026-02-23T07:05:41.8210176Z,tx_04d182d733ac416abcade88be344bb05
user0037@example.com,Kateryna Bondarenko,+380544397304,tok_000049,7366********1662,03/32,AMEX,PL,Poland,452.56,2026-02-17T23:59:41.8210176Z,tx_fbfe530434a64372a3a53f243dbd2f3a
user0020@example.com,Maria Koval,+380546603867,tok_000089,8649********4503,10/34,VISA,CZ,Czechia,200.53,2026-02-24T14:16:41.8210176Z,tx_184c25662bb341f7aa79daf11a080264
user0030@example.com,Olena Shevchenko,+380962774839,tok_000105,6113********2952,04/34,VISA,PL,Poland,443.92,2026-02-14T14:10:41.8210176Z,tx_da9b616057c64e539df48cd2236c4924
user0011@example.com,Vika Tkachenko,+380687090003,tok_000032,5554********5106,10/29,VISA,FR,France,48.94,2026-02-16T03:34:41.8210176Z,tx_9ea7a4806ffd4fc5be1fd72b1af0b2f6
user0016@example.com,Iryna Melnyk,+380658549915,tok_000098,5405********3982,09/34,MASTERCARD,FR,France,128.98,2026-02-14T02:37:41.8210176Z,tx_0816554d1ade494095668f1c98c7d227
user0039@example.com,Vika Melnyk,+380596910380,tok_000054,8251********8562,02/27,AMEX,PL,Poland,254.55,2026-02-17T01:33:41.8210176Z,tx_74eddca836854baebdd21d5d3bb0079c
user0002@example.com,Olena Shevchenko,+380875920074,tok_000066,1538********6242,10/28,AMEX,PL,Poland,318.8,2026-02-02T10:58:41.8210176Z,tx_de3b0f4760d143969870f1aa6ce72b5d
user0015@example.com,Vika Koval,+380990894877,tok_000051,2398********7130,12/30,VISA,UA,Ukraine,467.59,2026-02-08T19:04:41.8210176Z,tx_4948c03fd9674a96913cfffef42f12e6
user0003@example.com,Iryna Bondarenko,+380846972763,tok_000113,8468********0736,12/32,VISA,ES,Spain,194.08,2026-01-30T00:30:41.8210176Z,tx_55367a4669d54f4aa2ceae2235e57abd
user0015@example.com,Sofia Melnyk,+380834792196,tok_000060,4421********9674,07/31,AMEX,RO,Romania,364.93,2026-02-21T07:38:41.8210176Z,tx_400703f178404df29c8773f6935dc59f
user0035@example.com,Sofia Koval,+380976440518,tok_000004,2729********8601,10/33,MASTERCARD,FR,France,379.67,2026-02-06T10:49:41.8210176Z,tx_5cccf8371cb743f6a5ca161028c7058b
user0046@example.com,Daria Melnyk,+380972371056,tok_000057,7367********3286,11/26,AMEX,UA,Ukraine,375.1,2026-02-11T04:02:41.8210176Z,tx_2be937eb74eb4aba9c64d3392390bc45
user0019@example.com,Kateryna Melnyk,+380595030695,tok_000076,9075********0851,03/33,VISA,PL,Poland,336.13,2026-02-17T01:35:41.8210176Z,tx_34bcd585e5a64b45a505de769b5df51f
user0004@example.com,Iryna Tkachenko,+380884564242,tok_000037,6692********2106,10/29,MASTERCARD,IT,Italy,80.41,2026-01-27T14:08:41.8210176Z,tx_014929d0d2314ef4ad7b337768625fa2
user0001@example.com,Sofia Koval,+380979080917,tok_000002,3253********4995,12/28,AMEX,US,United States,279.68,2026-02-25T02:55:41.8210176Z,tx_b4424b63fbe2409384a1b9193de4755a
user0014@example.com,Iryna Shevchenko,+380522821211,tok_000052,7814********4204,12/28,VISA,CZ,Czechia,223.39,2026-02-11T05:36:41.8210176Z,tx_bc1ec16a5aac42ab8f2c48bea05b3513
user0025@example.com,Kateryna Melnyk,+380775041165,tok_000019,7330********9210,07/34,VISA,RO,Romania,405.48,2026-01-31T04:50:41.8210176Z,tx_b589af75f84c4a138aff1b4c3393b35f
user0013@example.com,Kateryna Tkachenko,+380770483927,tok_000020,7650********0499,08/31,AMEX,ES,Spain,399.69,2026-02-21T19:50:41.8210176Z,tx_937747bf85684ed1a83a593cf50fe208
user0033@example.com,Daria Melnyk,+380869294198,tok_000095,3897********7391,05/32,AMEX,RO,Romania,367.46,2026-01-31T10:15:41.8210176Z,tx_438e2efa90e640bfaf5a0c7c45a1d9e1
user0002@example.com,Sofia Shevchenko,+380984571685,tok_000061,9543********8252,05/29,VISA,US,United States,325.15,2026-02-03T19:36:41.8210176Z,tx_fb2013824e944c81aaebe0c0eb30334b
user0032@example.com,Maria Shevchenko,+380531077954,tok_000091,1306********4714,09/30,MASTERCARD,CZ,Czechia,119.79,2026-02-15T08:23:41.8210176Z,tx_9c3036136524444aaac59a89a53187ed
user0040@example.com,Anna Tkachenko,+380638036997,tok_000015,4481********2365,02/28,MASTERCARD,IT,Italy,451.8,2026-02-13T16:23:41.8210176Z,tx_3fbd0b868b114d8897cea083fffde0f5
user0031@example.com,Maria Melnyk,+380578589671,tok_000022,6084********6597,08/27,AMEX,IT,Italy,475.76,2026-02-15T05:57:41.8210176Z,tx_317bb987bc5748a38ef24ef5d5feeb65
user0026@example.com,Olena Shevchenko,+380818523317,tok_000041,6261********6809,12/28,MASTERCARD,US,United States,318.17,2026-02-25T12:54:41.8210176Z,tx_03a348b6a61f4f3a97bac5cb5953a9bb
user0035@example.com,Iryna Koval,+380677488612,tok_000080,0720********5421,02/34,AMEX,IT,Italy,336.54,2026-02-26T00:18:41.8210176Z,tx_3a25fa257e294ff3bcd8d1c6fe719118
user0034@example.com,Olena Bondarenko,+380661127663,tok_000107,6728********9517,04/26,AMEX,CZ,Czechia,425.56,2026-02-23T00:41:41.8210176Z,tx_94234e93e4ad40439fe97930fde7c276
user0023@example.com,Olena Tkachenko,+380818865025,tok_000010,6962********2135,08/28,AMEX,US,United States,455.84,2026-01-31T11:22:41.8210176Z,tx_51f13dbcca684df4a0edd31211cafd9a
user0017@example.com,Anna Tkachenko,+380573726579,tok_000086,4961********3370,05/28,VISA,IT,Italy,441.97,2026-02-09T05:51:41.8210176Z,tx_4b9822aeb98d41df9eb70aed99adb02d
user0020@example.com,Anna Kravchenko,+380530241621,tok_000075,2642********6553,11/28,MASTERCARD,US,United States,203.7,2026-01-29T22:40:41.8210176Z,tx_e757f6658f894443aba41d693abb63d4
user0013@example.com,Anna Melnyk,+380537486244,tok_000066,0958********9182,07/32,MASTERCARD,FR,France,254.44,2026-02-04T10:59:41.8210176Z,tx_4cf3bf1f9e464e70bc536d6b8d67c56e
user0031@example.com,Daria Kravchenko,+380595667663,tok_000062,2420********4322,02/33,AMEX,GB,United Kingdom,178.45,2026-02-20T14:54:41.8210176Z,tx_29c41caa4af5456e9824eb7c86f63a82
user0042@example.com,Maria Koval,+380871447475,tok_000006,2285********4355,05/32,MASTERCARD,US,United States,237.22,2026-02-20T23:40:41.8210176Z,tx_3942f9609ecd410d9e48ed6e34d9395a
user0029@example.com,Anna Kravchenko,+380752663045,tok_000071,3538********7722,08/28,AMEX,DE,Germany,226.91,2026-02-10T00:19:41.8210176Z,tx_f60ad46d89184921a3051d4e847cb1be
user0040@example.com,Anna Koval,+380859474979,tok_000112,9683********9177,11/28,VISA,US,United States,413.99,2026-01-29T15:25:41.8210176Z,tx_f24de6e66aff46c0a7fa45fc6f0d1b3c
user0044@example.com,Sofia Tkachenko,+380731807890,tok_000031,6108********7771,08/26,MASTERCARD,CZ,Czechia,352.07,2026-02-22T01:28:41.8210176Z,tx_71fbf42a17db4e89b33b1ad19a02271c
user0041@example.com,Iryna Shevchenko,+380670841282,tok_000113,6838********0969,06/32,VISA,GB,United Kingdom,349.32,2026-02-08T21:25:41.8210176Z,tx_e06b865952c84ecab0f2d18dd0513d67
